last_name, first_name,player_id,year,woba,out_zone_swing,out_zone,in_zone_swing,in_zone,
Duvall, Adam,594807,2021,.324,378,1111,702,1047,
Eaton, Adam,594809,2021,.271,178,602,370,554,
Gosselin, Phil,594838,2021,.297,234,745,422,691,
Schebler, Scott,594988,2021,.161,23,49,51,65,
Kiermaier, Kevin,595281,2021,.310,236,778,534,716,
Knapp, Andrew,595284,2021,.196,115,312,233,307,
Wallach, Chad,595453,2021,.224,58,159,84,133,
Alfaro, Jorge,595751,2021,.274,264,611,389,494,
Profar, Jurickson,595777,2021,.293,196,873,562,861,
Baez, Javier,595879,2021,.344,557,1250,618,815,
Cave, Jake,595909,2021,.241,78,347,249,372,
Evans, Phillip,595943,2021,.278,131,511,284,417,
Gallagher, Cam,595956,2021,.276,64,208,152,225,
Hedges, Austin,595978,2021,.227,202,597,438,588,
Heineman, Scott,595981,2021,.226,26,82,38,64,
Lindor, Francisco,596019,2021,.317,289,1102,704,994,
Nogowski Jr., John,596056,2021,.273,32,251,209,318,
Odor, Rougned,596059,2021,.289,201,692,472,634,
Slater, Austin,596103,2021,.321,129,569,411,619,
Story, Trevor,596115,2021,.341,387,1269,834,1133,
Stubbs, Garrett,596117,2021,.205,18,55,39,59,
Vogelbach, Daniel,596129,2021,.325,104,610,282,567,
Sanchez, Gary,596142,2021,.314,242,958,572,887,
Kepler, Max,596146,2021,.309,195,955,644,921,
Gomber, Austin,596295,2021,.101,26,51,49,67,
Quinn, Roman,596451,2021,.275,22,130,81,125,
Franco, Maikel,596748,2021,.263,268,755,467,711,
Garcia, Robel,596825,2021,.194,66,231,144,222,
Choi, Ji Man,596847,2021,.334,130,674,413,605,
Bradley Jr., Jackie,598265,2021,.224,228,829,576,853,
Motter, Taylor,600301,2021,.259,21,67,47,59,
La Stella, Tommy,600303,2021,.307,99,475,312,559,
Severino, Pedro,600474,2021,.299,243,858,568,834,
Nunez, Renato,600524,2021,.287,40,100,70,106,
Candelario, Jeimer,600869,2021,.344,396,1358,816,1189,
Daza, Yonathan,602074,2021,.304,207,624,405,592,
Urias, Ramon,602104,2021,.341,126,619,424,634,
Rondon, Jose,602922,2021,.316,52,182,117,195,
Ahmed, Nick,605113,2021,.269,290,920,598,857,
Anderson, Brian,605119,2021,.314,144,517,372,511,
Barnes, Austin,605131,2021,.285,91,442,302,448,
Bell, Josh,605137,2021,.352,282,1187,737,995,
Betts, Mookie,605141,2021,.365,208,1147,693,1085,
Caratini, Victor,605170,2021,.273,176,673,412,639,
Davies, Zach,605200,2021,.155,6,52,54,101,
Davis, J.D.,605204,2021,.357,117,459,329,431,
Garcia, Aramis,605244,2021,.244,56,163,124,177,
Houser, Adrian,605288,2021,.143,22,79,50,103,
Machin, Vimael,605353,2021,.160,15,51,51,70,
Martini, Nick,605361,2021,.287,22,97,69,96,
Musgrove, Joe,605397,2021,.143,28,83,84,108,
Nola, Aaron,605400,2021,.197,13,102,70,151,
Panik, Joe,605412,2021,.244,94,488,350,525,
Perez, Michael,605421,2021,.225,140,494,293,447,
Ross, Joe,605452,2021,.248,16,62,58,90,
Snell, Blake,605483,2021,.103,12,40,47,77,
Woodruff, Brandon,605540,2021,.134,30,99,76,129,
Zimmer, Bradley,605548,2021,.300,170,713,446,662,
Castro, Harold,605612,2021,.291,268,624,409,549,
Arcia, Orlando,606115,2021,.245,57,169,126,178,
Tapia, Raimel,606132,2021,.305,321,973,690,1000,
Aquino, Aristides,606157,2021,.303,127,451,252,390,
Hernandez, Teoscar,606192,2021,.369,373,1216,814,1074,
Mercedes, Yermin,606213,2021,.317,240,606,347,491,
Peraza, Jose,606299,2021,.280,88,267,173,242,
Marte, Ketel,606466,2021,.385,173,706,475,705,
Greiner, Grayson,606988,2021,.293,44,182,111,162,
Haase, Eric,606992,2021,.316,234,807,510,741,
Hager, Jake,606993,2021,.180,20,77,36,57,
Nimmo, Brandon,607043,2021,.369,109,729,549,819,
Peterson, Jace,607054,2021,.318,133,642,389,653,
Fedde, Erick,607200,2021,.018,24,73,55,91,
Turner, Trea,607208,2021,.386,332,1256,891,1231,
Smith, Kevan,607345,2021,.196,74,206,130,198,
Beaty, Matt,607461,2021,.339,122,451,284,434,
Blandino, Alex,607468,2021,.270,32,177,94,180,
Freeland, Kyle,607536,2021,.195,14,50,49,72,
Pillar, Kevin,607680,2021,.297,253,702,442,620,
Stallings, Jacob,607732,2021,.312,215,918,506,779,
Ramirez, Jose,608070,2021,.372,342,1422,806,1250,
Bregman, Alex,608324,2021,.336,134,781,526,812,
Fried, Max,608331,2021,.289,22,103,98,146,
Gallo, Joey,608336,2021,.348,259,1365,790,1226,
Kelly, Carson,608348,2021,.328,167,750,452,723,
Seager, Corey,608369,2021,.389,194,721,551,676,
Winker, Jesse,608385,2021,.403,243,1000,612,895,
Godoy, Jose,608422,2021,.193,19,85,47,83,
Marquez, German,608566,2021,.288,49,72,59,87,
Mazara, Nomar,608577,2021,.264,122,408,239,368,
Murphy, Tom,608596,2021,.291,165,698,424,625,
Jankowski, Travis,608671,2021,.312,43,270,196,313,
Mayfield, Jack,608686,2021,.284,204,585,384,527,
Plawecki, Kevin,608700,2021,.325,74,300,214,322,
Refsnyder, Rob,608701,2021,.296,62,336,206,333,
Mondesi, Adalberto,609275,2021,.306,97,272,225,271,
Andujar, Miguel,609280,2021,.288,124,327,217,291,
Vosler, Jason,613564,2021,.261,42,160,119,161,
Cordero, Franchy,614173,2021,.222,83,258,213,282,
Reyes, Franmil,614177,2021,.354,275,1064,626,919,
Torrens, Luis,620443,2021,.311,193,747,511,807,
Robertson, Daniel,621002,2021,.265,43,200,105,174,
Martin Jr., Richie,621006,2021,.246,51,174,172,227,
Schrock, Max,621011,2021,.329,105,280,183,242,
Swanson, Dansby,621020,2021,.322,313,1298,927,1280,
Newman, Kevin,621028,2021,.249,255,963,610,963,
Taylor, Chris,621035,2021,.338,243,1166,844,1218,
Correa, Carlos,621043,2021,.364,331,1372,767,1238,
Eflin, Zach,621107,2021,.046,20,45,53,83,
Buehler, Walker,621111,2021,.140,23,151,107,194,
Mills, Alec,621219,2021,.039,10,60,47,89,
Dahl, David,621311,2021,.246,150,414,281,400,
Phillips, Brett,621433,2021,.313,99,582,427,652,
Taylor, Tyrone,621438,2021,.333,188,573,328,476,
Buxton, Byron,621439,2021,.419,144,479,346,446,
Brinson, Lewis,621446,2021,.275,257,612,354,487,
Bolt, Skye,621450,2021,.113,29,97,70,112,
Duggar, Steven,621453,2021,.327,143,622,359,575,
Rios, Edwin,621458,2021,.182,28,118,81,117,
Stewart, DJ,621466,2021,.310,150,671,476,657,
Ward, Taylor,621493,2021,.333,108,424,303,450,
Mathisen, Wyatt,621500,2021,.219,27,98,65,101,
Nido, Tomas,621512,2021,.254,140,276,186,220,
Bemboom, Anthony,621532,2021,.213,20,50,28,46,
Wisdom, Patrick,621550,2021,.346,260,888,556,743,
Wendle, Joey,621563,2021,.317,315,959,578,898,
Olson, Matt,621566,2021,.379,340,1437,965,1337,
Dean, Austin,621573,2021,.320,21,87,50,83,
Wood, Alex,622072,2021,.080,17,87,48,100,
Jones, Taylor,622100,2021,.283,64,211,154,213,
Duffy, Matt,622110,2021,.327,131,617,407,652,
Walton, Donovan,622268,2021,.267,38,122,90,122,
Castillo, Luis,622491,2021,.169,39,70,76,100,
Margot, Manuel,622534,2021,.301,255,852,617,854,
Reyes, Pablo,622569,2021,.303,44,184,102,172,
Senzatela, Antonio,622608,2021,.045,37,69,53,90,
Reyes, Victor,622682,2021,.298,180,432,299,437,
Mateo, Jorge,622761,2021,.291,140,429,278,393,
Velazquez, Andrew,623205,2021,.252,34,124,102,139,
Bote, David,623520,2021,.268,175,631,409,601,
Ramirez, Harold,623912,2021,.302,289,694,448,641,
Santander, Anthony,623993,2021,.307,313,951,621,861,
Alonso, Pete,624413,2021,.363,381,1237,752,1061,
Arroyo, Christian,624414,2021,.332,142,372,246,324,
Biggio, Cavan,624415,2021,.298,103,552,364,573,
Conforto, Michael,624424,2021,.322,241,1046,637,936,
Frazier, Adam,624428,2021,.341,298,1142,822,1210,
Trevino, Jose,624431,2021,.261,180,526,328,527,
Gordon, Nick,624503,2021,.283,147,391,304,390,
McGuire, Reese,624512,2021,.289,118,398,283,399,
Nunez, Dom,624513,2021,.294,137,580,327,549,
Soler, Jorge,624585,2021,.323,297,1294,784,1119,
Sosa, Edmundo,624641,2021,.322,208,608,430,582,
Heredia, Guillermo,628338,2021,.292,176,705,490,639,
Hernandez, Yadiel,628450,2021,.320,164,616,402,539,
Ibanez, Andy,628451,2021,.325,140,464,339,465,
Urias, Julio,628711,2021,.200,60,112,75,114,
Cronenworth, Jake,630105,2021,.341,284,1208,767,1227,
Crowe, Wil,640444,2021,.096,27,64,52,75,
Frazier, Clint,640449,2021,.289,74,490,285,459,
Meadows, Austin,640457,2021,.327,314,1252,790,1114,
Mercado, Oscar,640458,2021,.294,108,450,321,452,
Pinder, Chad,640461,2021,.307,106,441,339,465,
Alzolay, Adbert,640470,2021,.088,18,43,30,56,
Lopez, Pablo,641154,2021,.075,18,48,54,77,
Anderson, Tim,641313,2021,.345,373,1011,780,986,
Bauers, Jake,641343,2021,.257,156,592,424,630,
Bellinger, Cody,641355,2021,.237,229,747,506,683,
Calhoun, Willie,641432,2021,.301,126,523,329,499,
Collins, Zack,641470,2021,.300,90,457,325,483,
Crawford, J.P.,641487,2021,.314,284,1306,951,1485,
Davis, Jonathan,641505,2021,.210,39,225,119,202,
Dozier, Hunter,641531,2021,.293,329,1105,684,971,
Engel, Adam,641553,2021,.354,83,263,187,267,
Fargas, Johneshwy,641561,2021,.275,41,100,68,89,
Fowler, Dustin,641583,2021,.202,23,74,60,102,
Fraley, Jake,641584,2021,.322,116,623,345,536,
Garver, Mitch,641598,2021,.372,109,536,291,496,
Guillorme, Luis,641645,2021,.311,72,332,193,329,
Hampson, Garrett,641658,2021,.288,236,915,641,991,
Heim, Jonah,641680,2021,.256,164,595,406,544,
Hermosillo, Michael,641684,2021,.307,16,64,64,85,
Lauer, Eric,641778,2021,.240,11,55,44,81,
Lewis, Kyle,641786,2021,.320,65,304,219,300,
Locastro, Tim,641796,2021,.237,85,260,179,309,
Mahle, Tyler,641816,2021,.092,40,110,96,129,
Mancini III, Trey,641820,2021,.326,407,1323,753,1145,
Martin, Jason,641829,2021,.260,75,293,227,315,
McKinney, Billy,641856,2021,.277,124,611,429,669,
McMahon, Ryan,641857,2021,.334,291,1194,874,1194,
Neuse, Sheldon,641914,2021,.214,39,131,96,130,
Nottingham, Jacob,641924,2021,.263,31,90,67,95,
O'Neill, Tyler,641933,2021,.384,297,1077,733,993,
Palacios, Joshua,641943,2021,.236,29,78,51,85,
Sisco, Chance,642082,2021,.205,35,136,120,180,
Smith, Dominic,642086,2021,.291,331,983,631,867,
Tellez, Rowdy,642133,2021,.306,226,699,388,567,
Valaika, Pat,642162,2021,.238,170,551,408,550,
VanMeter, Josh,642165,2021,.287,116,647,410,679,
Wade, Tyler,642180,2021,.304,66,312,210,318,
White, Eli,642201,2021,.253,111,421,323,471,
Williams, Justin,642211,2021,.229,78,272,144,226,
Wong, Kean,642221,2021,.187,42,115,77,111,
Mejia, Francisco,642336,2021,.320,239,555,322,458,
Siri, Jose,642350,2021,.401,52,114,65,85,
Sierra, Magneuris,642423,2021,.239,133,402,299,456,
Peralta, Freddy,642547,2021,.096,24,68,49,97,
Rosario, Amed,642708,2021,.315,384,1106,669,1046,
Adames, Willy,642715,2021,.349,320,1162,765,1059,
Gutierrez, Kelvin,642721,2021,.270,168,583,354,577,
Alcantara, Sergio,642727,2021,.279,100,529,354,540,
Estrada, Thairo,642731,2021,.346,66,266,171,248,
Leyba, Domingo,642736,2021,.172,68,186,112,170,
Wynns, Austin,642851,2021,.236,91,274,161,288,
Benintendi, Andrew,643217,2021,.328,300,997,774,1048,
Cooper, Garrett,643265,2021,.367,146,519,313,482,
Craig, Will,643269,2021,.251,31,112,95,135,
Dubon, Mauricio,643289,2021,.278,118,342,233,333,
Jansen, Danny,643376,2021,.329,96,406,299,399,
Kemp, Tony,643393,2021,.351,159,754,476,757,
Kiner-Falefa, Isiah,643396,2021,.293,371,1207,744,1189,
Long Jr., Shed,643418,2021,.268,68,254,163,243,
McNeil, Jeff,643446,2021,.301,207,746,643,768,
Schwindel, Frank,643524,2021,.403,169,487,309,431,
Tauchman, Mike,643565,2021,.260,74,427,316,443,
Chang, Yu,644374,2021,.294,139,491,342,474,
Alcantara, Sandy,645261,2021,.079,25,105,60,163,
Albies, Ozzie,645277,2021,.336,471,1381,1011,1227,
Robles, Victor,645302,2021,.274,182,700,488,704,
Ford, Mike,645801,2021,.254,27,162,74,130,
Devers, Rafael,646240,2021,.373,431,1331,910,1171,
Naylor, Josh,647304,2021,.302,157,444,304,430,
Toro, Abraham,647351,2021,.303,230,763,490,739,
Diaz, Aledmys,649557,2021,.311,195,566,414,574,
Urias, Luis,649966,2021,.340,291,1152,764,1126,
Diaz, Lewin,650331,2021,.288,115,274,186,247,
Arraez, Luis,650333,2021,.321,228,988,631,987,
Jimenez, Eloy,650391,2021,.317,157,444,254,341,
Torres, Gleyber,650402,2021,.307,236,1041,734,1037,
Castro, Willi,650489,2021,.271,341,852,582,780,
Diaz, Yandy,650490,2021,.325,194,1028,672,1003,
De La Cruz, Bryan,650559,2021,.339,151,472,285,399,
Rengifo, Luis,650859,2021,.244,124,388,248,353,
Pozo, Yohel,650968,2021,.300,51,114,96,118,
Adams, Riley,656180,2021,.332,66,295,145,244,
Allen, Greg,656185,2021,.375,23,98,47,92,
Bradley, Bobby,656252,2021,.314,167,576,354,513,
Chapman, Matt,656305,2021,.311,307,1341,887,1334,
Chavis, Michael,656308,2021,.277,99,214,164,215,
Deichmann, Greg,656364,2021,.136,21,64,50,72,
Diaz, Isan,656371,2021,.252,145,544,323,526,
Ellis, Drew,656403,2021,.230,35,157,127,197,
Flaherty, Jack,656427,2021,.276,11,54,20,55,
Gittens, Chris,656467,2021,.216,22,97,50,86,
Hill, Derek,656537,2021,.305,77,255,194,274,
Hilliard, Sam,656541,2021,.318,139,511,331,484,
Hoskins, Rhys,656555,2021,.364,242,958,595,928,
Jackson, Alex,656577,2021,.227,110,317,211,296,
Joe, Connor,656582,2021,.366,76,432,265,386,
Keller, Mitch,656605,2021,.134,14,51,32,75,
Luplow, Jordan,656669,2021,.337,96,474,281,395,
McKinstry, Zach,656716,2021,.282,110,354,217,355,
Megill, Tylor,656731,2021,.243,17,56,43,69,
Mullins II, Cedric,656775,2021,.372,359,1295,838,1293,
O'Hearn, Ryan,656811,2021,.274,157,515,343,463,
Peters, DJ,656847,2021,.272,161,459,351,443,
Rivera, Emmanuel,656896,2021,.289,50,196,124,174,
Schwarber, Kyle,656941,2021,.392,218,1047,605,939,
Smith, Pavin,656976,2021,.318,240,1008,635,1068,
Thomas, Lane,657041,2021,.328,113,554,333,561,
Tucker, Cole,657061,2021,.282,66,269,172,243,
Verdugo, Alex,657077,2021,.334,305,1150,744,1195,
White, Evan,657108,2021,.197,49,200,148,209,
Alvarez, Eddy,657193,2021,.277,54,158,84,125,
Webb, Logan,657277,2021,.192,35,78,61,99,
O'Grady, Brian,657434,2021,.265,23,139,99,133,
DeJong, Paul,657557,2021,.293,227,826,562,752,
Laureano, Ramon,657656,2021,.327,231,760,495,741,
Sheets, Gavin,657757,2021,.352,125,422,249,387,
Fuentes, Joshua,658069,2021,.261,216,527,388,491,
Olivares, Edward,658668,2021,.301,76,261,132,199,
Moncada, Yoan,660162,2021,.347,320,1356,779,1225,
Ohtani, Shohei,660271,2021,.393,399,1460,785,1126,
Tsutsugo, Yoshi,660294,2021,.302,141,555,346,517,
Arauz, Jonathan,660620,2021,.282,51,162,84,159,
Ynoa, Huascar,660623,2021,.274,26,48,45,64,
Hernandez, Yonny,660634,2021,.265,69,343,190,338,
Brujan, Vidal,660644,2021,.068,19,47,36,53,
Acuna Jr., Ronald,660670,2021,.412,158,759,462,690,
Ruiz, Keibert,660688,2021,.325,58,159,101,148,
Sanchez, Jesus,660821,2021,.339,166,527,330,462,
Park, Hoy,660829,2021,.279,49,309,207,342,
Gutierrez, Vladimir,661269,2021,.115,32,55,45,61,
Contreras, William,661388,2021,.303,120,376,243,332,
Varsho, Daulton,662139,2021,.322,185,607,443,613,
Jones, Jahmai,663330,2021,.186,23,127,96,149,
Nootbaar, Lars,663457,2021,.316,42,238,145,234,
Hoerner, Nico,663538,2021,.330,108,355,205,295,
Riley, Austin,663586,2021,.379,433,1392,869,1203,
Madrigal, Nick,663611,2021,.335,117,413,251,396,
Larnach, Trevor,663616,2021,.300,157,626,374,585,
Mountcastle, Ryan,663624,2021,.335,483,1266,782,1029,
McKenna, Ryan,663630,2021,.259,80,408,289,428,
Hayes, Ke'Bryan,663647,2021,.301,206,800,460,732,
Tucker, Kyle,663656,2021,.383,299,1134,846,1046,
Cameron, Daz,663662,2021,.281,70,262,154,241,
India, Jonathan,663697,2021,.363,297,1355,733,1288,
Raleigh, Cal,663728,2021,.231,123,282,230,286,
Fortes, Nick,663743,2021,.426,16,64,41,69,
Grisham, Trent,663757,2021,.320,180,1069,699,1099,
Terry, Curtis,663799,2021,.132,37,95,42,87,
Vierling, Matt,663837,2021,.356,38,142,96,158,
Rivas III, Alfonso,663845,2021,.353,25,111,62,99,
Gonzalez, Romy,663853,2021,.267,19,55,47,68,
Stephenson, Tyler,663886,2021,.346,171,817,466,760,
Williams, Luke,663897,2021,.283,54,211,138,202,
Rodgers, Brendan,663898,2021,.341,227,751,568,762,
Paddack, Chris,663978,2021,.062,20,72,50,91,
Lowe, Nathaniel,663993,2021,.337,307,1343,895,1348,
Happ, Ian,664023,2021,.328,266,1152,721,1098,
France, Ty,664034,2021,.353,372,1240,832,1154,
Lowe, Brandon,664040,2021,.363,372,1248,855,1091,
Bader, Harrison,664056,2021,.331,253,816,500,770,
Stevenson, Andrew,664057,2021,.276,110,382,271,393,
Fletcher, David,664058,2021,.273,298,1020,732,1197,
Haggerty, Sam,664059,2021,.240,50,170,117,174,
Brubaker, JT,664141,2021,.129,13,70,38,87,
Moore, Dylan,664238,2021,.271,164,788,500,820,
Garlick, Kyle,664247,2021,.314,51,218,150,215,
Florial, Estevan,664314,2021,.423,15,59,34,51,
Straw, Myles,664702,2021,.311,241,1261,829,1391,
Isbel, Kyle,664728,2021,.333,51,156,108,165,
Higgins, P.J.,664731,2021,.090,16,51,34,61,
Bohm, Alec,664761,2021,.285,224,861,594,812,
Wade Jr., LaMonte,664774,2021,.343,179,788,542,777,
Tom, Ka'ai,664789,2021,.239,68,279,182,269,
Mazeika, Patrick,664850,2021,.228,65,172,96,154,
Zavala, Seby,664874,2021,.265,56,199,157,207,
Mendick, Danny,664901,2021,.268,101,386,225,374,
Brown, Seth,664913,2021,.315,171,651,376,567,
McCarthy, Jake,664983,2021,.315,34,148,92,134,
Walsh, Jared,665120,2021,.357,370,1170,740,1080,
Maton, Nick,665155,2021,.309,72,236,188,276,
Celestino, Gilberto,665482,2021,.201,30,114,78,121,
Tatis Jr., Fernando,665487,2021,.403,347,1198,755,943,
Guerrero Jr., Vladimir,665489,2021,.419,330,1348,857,1161,
Pache, Cristian,665506,2021,.159,44,123,94,120,
Marchan, Rafael,665561,2021,.277,30,101,58,92,
Soto, Juan,665742,2021,.420,165,1358,746,1243,
Taveras, Leody,665750,2021,.209,90,344,256,365,
Rivero, Sebastian ,665861,2021,.220,27,82,61,82,
Chisholm Jr., Jazz,665862,2021,.312,330,1063,633,977,
Gimenez, Andres,665926,2021,.277,168,420,307,398,
Anderson, Ian,666120,2021,.074,30,64,42,82,
Kirilloff, Alex,666135,2021,.307,144,413,313,422,
Lux, Gavin,666158,2021,.303,152,711,520,730,
Moniak, Mickey,666160,2021,.147,28,71,45,63,
Rortvedt, Ben,666163,2021,.227,51,201,126,185,
Adell, Jo,666176,2021,.303,105,302,199,264,
Bichette, Bo,666182,2021,.354,523,1371,985,1238,
Carlson, Dylan,666185,2021,.336,310,1297,828,1233,
Kieboom, Carter,666198,2021,.275,131,446,303,438,
Trammell, Taylor,666211,2021,.270,98,372,263,379,
Welker, Colton,666213,2021,.215,29,90,50,83,
Castro, Rodolfo,666801,2021,.281,78,217,135,181,
Dalbec, Bobby,666915,2021,.334,255,894,670,942,
Oliva, Jared,666931,2021,.197,28,76,57,76,
Garcia, Adolis,666969,2021,.314,472,1322,886,1186,
Gurriel Jr., Lourdes,666971,2021,.333,364,1062,690,1010,
Rooker Jr., Brent,667670,2021,.301,120,420,269,394,
Arozarena, Randy,668227,2021,.350,329,1324,767,1155,
Barrera, Tres,668663,2021,.333,59,211,148,206,
Rogers, Jake,668670,2021,.339,61,272,189,289,
Gallen, Zac,668678,2021,.203,11,50,46,88,
Baddoo, Akil,668731,2021,.329,232,966,640,914,
Knizner, Andrew,668800,2021,.238,110,366,207,311,
Reynolds, Bryan,668804,2021,.385,323,1304,896,1189,
Rojas, Josh,668942,2021,.327,243,1147,735,1169,
Marsh, Brandon,669016,2021,.296,151,554,337,519,
Wilson, Bryse,669060,2021,.073,9,37,26,50,
Campusano, Luis,669134,2021,.142,23,70,43,71,
Burnes, Corbin,669203,2021,.166,26,93,73,146,
Murphy, Sean,669221,2021,.309,252,858,554,836,
Senzel, Nick,669222,2021,.286,63,220,156,197,
Edman, Tommy,669242,2021,.301,358,1270,881,1342,
Solak, Nick,669256,2021,.299,328,1095,616,959,
Smith, Will,669257,2021,.364,214,1026,657,1054,
Johnson, Daniel,669288,2021,.274,43,164,119,155,
Espinal, Santiago,669289,2021,.344,113,440,318,472,
Hiura, Keston,669374,2021,.250,127,407,288,390,
Burger, Jake,669394,2021,.344,36,108,53,74,
Rogers, Trevor,669432,2021,.076,28,75,56,84,
Hays, Austin,669720,2021,.328,297,1008,611,949,
Lopez, Nicky,670032,2021,.329,256,1047,702,1079,
Raley, Luke,670042,2021,.236,33,127,113,144,
Heath, Nick,670084,2021,.180,25,76,48,81,
Short, Zack,670097,2021,.230,74,400,260,401,
Rojas, Jose,670351,2021,.292,104,377,233,355,
Young, Andrew,670370,2021,.332,77,214,123,203,
Alvarez, Yordan,670541,2021,.369,334,1270,698,1127,
Paredes, Isaac,670623,2021,.274,39,186,113,192,
Brosseau, Mike,670712,2021,.268,97,375,247,359,
Walls, Taylor,670764,2021,.279,66,345,239,400,
Friedl Jr., TJ,670770,2021,.338,9,68,46,68,
Garcia, Luis,671277,2021,.291,153,439,292,407,
Kelenic, Jarred,672284,2021,.270,228,775,475,702,
Kirk, Alejandro,672386,2021,.330,89,370,247,378,
Perdomo, Geraldo,672695,2021,.331,9,64,41,65,
Devers, Jose,672701,2021,.276,48,101,53,73,
Marcano, Tucupita,672779,2021,.231,21,95,56,93,
Robert Jr., Luis,673357,2021,.399,199,499,388,457,
Akiyama, Shogo,673451,2021,.243,107,400,228,357,
Kim, Ha-Seong,673490,2021,.270,129,532,398,651,
Smith, Kevin,675656,2021,.182,17,58,54,65,
Clement, Ernie,676391,2021,.275,72,215,142,227,
Barrero, Jose,676480,2021,.271,36,112,71,97,
Meyers, Jake,676694,2021,.328,93,347,208,308,
Trejo, Alan,676701,2021,.245,35,92,62,91,
McCormick, Chas,676801,2021,.327,163,643,435,640,
Franco, Wander,677551,2021,.348,162,568,382,533,
Weathers, Ryan,677960,2021,.191,17,39,32,55,
Duran, Jarren,680776,2021,.247,76,221,146,208,
Jeffers, Ryan,680777,2021,.289,179,636,376,562,
Miller, Owen,680911,2021,.241,133,384,234,365,
Vaughn, Andrew,683734,2021,.306,275,946,539,841,
Pujols, Albert,405395,2022,.380,258,739,410,646,
Cabrera, Miguel,408234,2022,.275,274,869,551,773,
Molina, Yadier,425877,2022,.235,199,482,379,504,
Cano, Robinson,429664,2022,.169,84,210,133,172,
Suzuki, Kurt,435559,2022,.254,80,292,205,301,
Cruz Jr., Nelson,443558,2022,.292,323,1040,689,952,
Peralta, David,444482,2022,.315,313,950,609,880,
Escobar, Alcides,444876,2022,.242,90,246,187,264,
Longoria, Evan,446334,2022,.330,155,594,372,593,
Blackmon, Charlie,453568,2022,.317,325,1015,748,1067,
Maldonado, Martin,455117,2022,.264,233,751,518,750,
Chirinos, Robinson,455139,2022,.251,141,453,288,400,
Cain, Lorenzo,456715,2022,.212,100,311,230,312,
Solano, Donovan,456781,2022,.319,185,574,399,600,
McCutchen, Andrew,457705,2022,.309,243,1168,819,1196,
Upton, Justin,457708,2022,.231,28,113,76,116,
Turner, Justin,457759,2022,.343,291,1088,743,1056,
Votto, Joey,458015,2022,.310,173,751,519,733,
Andrus, Elvis,462101,2022,.310,338,1148,688,1104,
Santana, Carlos,467793,2022,.308,226,1041,655,1025,
Belt, Brandon,474832,2022,.303,133,626,429,568,
Lowrie, Jed,476704,2022,.230,89,377,255,350,
Brantley Jr., Michael,488726,2022,.345,114,520,303,486,
Castro, Jason,488771,2022,.183,51,187,126,182,
Gurriel, Yuli,493329,2022,.285,381,1093,646,1023,
Rojas, Miguel,500743,2022,.268,283,931,586,885,
Escobar, Eduardo,500871,2022,.311,379,1115,716,974,
Adrianza, Ehire,501303,2022,.222,54,206,135,216,
Lagares, Juan,501571,2022,.203,53,125,74,116,
Almonte, Abraham,501659,2022,.306,16,73,43,79,
Pham, Tommy,502054,2022,.304,260,1203,792,1302,
Martinez, J.D.,502110,2022,.343,407,1275,834,1114,
Goldschmidt, Paul,502671,2022,.419,353,1406,774,1295,
Gonzalez, Marwin,503556,2022,.257,159,423,251,398,
Leon, Sandy,506702,2022,.246,41,201,106,186,
Altuve, Jose,514888,2022,.397,369,1288,653,1020,
Hernandez, Cesar,514917,2022,.283,303,1172,822,1196,
Segura, Jean,516416,2022,.320,256,738,430,668,
Marte, Starling,516782,2022,.355,321,978,636,942,
Culberson, Charlie,518586,2022,.281,94,223,165,216,
d'Arnaud, Travis,518595,2022,.343,291,819,571,814,
Donaldson, Josh,518626,2022,.302,330,1125,698,1048,
Freeman, Freddie,518692,2022,.393,398,1457,959,1298,
Grandal, Yasmani,518735,2022,.263,163,785,462,788,
Heyward, Jason,518792,2022,.253,89,285,179,269,
LeMahieu, DJ,518934,2022,.329,259,1059,587,1089,
Moustakas, Mike,519058,2022,.286,233,623,391,527,
Rizzo, Anthony,519203,2022,.352,327,1102,645,1007,
Romine, Austin,519222,2022,.193,98,258,177,249,
Stanton, Giancarlo,519317,2022,.327,263,983,531,855,
Vogt, Stephen,519390,2022,.249,118,387,214,327,
Perez, Salvador,521692,2022,.324,427,988,549,712,
Flores, Wilmer,527038,2022,.312,338,1270,768,1155,
Garcia, Avisail,541645,2022,.258,311,764,495,603,
Bethancourt, Christian,542194,2022,.301,247,558,444,548,
Ozuna, Marcell,542303,2022,.298,365,1093,634,930,
Villar, Jonathan,542340,2022,.250,134,460,313,417,
Ortega, Rafael,542364,2022,.305,208,805,476,705,
Aguilar, Jesus,542583,2022,.288,406,1117,622,961,
Beckham, Tim,542921,2022,.071,14,44,38,47,
Berti, Jon,542932,2022,.298,170,764,528,806,
Crawford, Brandon,543063,2022,.289,230,878,642,842,
Cron, C.J.,543068,2022,.335,425,1279,768,1221,
Dickerson, Alex,543105,2022,.189,16,78,49,73,
Gomes, Yan,543228,2022,.271,205,524,340,482,
Grossman, Robbie,543257,2022,.283,189,978,606,964,
Harrison, Josh,543281,2022,.305,260,740,578,793,
Hicks, Aaron,543305,2022,.292,212,1028,615,986,
Higashioka, Kyle,543309,2022,.282,128,449,330,457,
Hosmer, Eric,543333,2022,.313,296,877,496,740,
McCann, James,543510,2022,.243,127,363,241,350,
Miller, Brad,543543,2022,.263,139,462,324,452,
Nola, Austin,543592,2022,.290,149,724,503,798,
Rendon, Anthony,543685,2022,.314,74,397,247,362,
